waypoint_id,segment_id,visit_order,polygon_id,segment_type,spray_on,point_role,longitude,latitude
482,241,4,11,spray,True,end,12.3162794267,54.1755046256
483,242,4,11,turn,False,start,12.3162794267,54.1755046256
484,242,4,11,turn,False,end,12.3162837615,54.1754925848
485,243,4,11,spray,True,start,12.3162837615,54.1754925848
486,243,4,11,spray,True,end,12.3161059907,54.1754886210
487,244,4,11,turn,False,start,12.3161059907,54.1754886210
488,244,4,11,turn,False,end,12.3161082711,54.1754765343
489,245,4,11,spray,True,start,12.3161082711,54.1754765343
490,245,4,11,spray,True,end,12.3162880962,54.1754805439
491,246,4,11,turn,False,start,12.3162880962,54.1754805439
492,246,4,11,turn,False,end,12.3162924309,54.1754685030
493,247,4,11,spray,True,start,12.3162924309,54.1754685030
494,247,4,11,spray,True,end,12.3161105514,54.1754644476
495,248,4,11,turn,False,start,12.3161105514,54.1754644476
496,248,4,11,turn,False,end,12.3161128318,54.1754523609
497,249,4,11,spray,True,start,12.3161128318,54.1754523609
498,249,4,11,spray,True,end,12.3162967657,54.1754564622
499,250,4,11,turn,False,start,12.3162967657,54.1754564622
500,250,4,11,turn,False,end,12.3163011004,54.1754444213
501,251,4,11,spray,True,start,12.3163011004,54.1754444213
502,251,4,11,spray,True,end,12.3161158199,54.1754402901
503,252,4,11,turn,False,start,12.3161158199,54.1754402901
504,252,4,11,turn,False,end,12.3161237470,54.1754283293
505,253,4,11,spray,True,start,12.3161237470,54.1754283293
506,253,4,11,spray,True,end,12.3163054351,54.1754323804
507,254,4,11,turn,False,start,12.3163054351,54.1754323804
508,254,4,11,turn,False,end,12.3163097698,54.1754203395
509,255,4,11,spray,True,start,12.3163097698,54.1754203395
510,255,4,11,spray,True,end,12.3161316740,54.1754163685
511,256,4,11,turn,False,start,12.3161316740,54.1754163685
512,256,4,11,turn,False,end,12.3161396010,54.1754044078
513,257,4,11,spray,True,start,12.3161396010,54.1754044078
514,257,4,11,spray,True,end,12.3163141045,54.1754082987
515,258,4,11,turn,False,start,12.3163141045,54.1754082987
516,258,4,11,turn,False,end,12.3163184393,54.1753962578
517,259,4,11,spray,True,start,12.3163184393,54.1753962578
518,259,4,11,spray,True,end,12.3161475280,54.1753924470
519,260,4,11,turn,False,start,12.3161475280,54.1753924470
520,260,4,11,turn,False,end,12.3161554550,54.1753804862
521,261,4,11,spray,True,start,12.3161554550,54.1753804862
522,261,4,11,spray,True,end,12.3163227740,54.1753842169
523,262,4,11,turn,False,start,12.3163227740,54.1753842169
524,262,4,11,turn,False,end,12.3163271087,54.1753721760
525,263,4,11,spray,True,start,12.3163271087,54.1753721760
526,263,4,11,spray,True,end,12.3161540993,54.1753683185
527,264,4,11,turn,False,start,12.3161540993,54.1753683185
528,264,4,11,turn,False,end,12.3161500423,54.1753560905
529,265,4,11,spray,True,start,12.3161500423,54.1753560905
530,265,4,11,spray,True,end,12.3163314434,54.1753601352
531,266,4,11,turn,False,start,12.3163314434,54.1753601352
532,266,4,11,turn,False,end,12.3163357781,54.1753480943
533,267,4,11,spray,True,start,12.3163357781,54.1753480943
534,267,4,11,spray,True,end,12.3161459854,54.1753438625
535,268,4,11,turn,False,start,12.3161459854,54.1753438625
536,268,4,11,turn,False,end,12.3161419284,54.1753316345
537,269,4,11,spray,True,start,12.3161419284,54.1753316345
538,269,4,11,spray,True,end,12.3163401128,54.1753360534
539,270,4,11,turn,False,start,12.3163401128,54.1753360534
540,270,4,11,turn,False,end,12.3163332630,54.1753237632
541,271,4,11,spray,True,start,12.3163332630,54.1753237632
542,271,4,11,spray,True,end,12.3161510286,54.1753196999
543,272,4,11,turn,False,start,12.3161510286,54.1753196999
544,272,4,11,turn,False,end,12.3161710325,54.1753080084
545,273,4,11,spray,True,start,12.3161710325,54.1753080084
546,273,4,11,spray,True,end,12.3163171445,54.1753112663
547,274,4,11,turn,False,start,12.3163171445,54.1753112663
548,274,4,11,turn,False,end,12.3163010259,54.1752987694
549,275,4,11,spray,True,start,12.3163010259,54.1752987694
550,275,4,11,spray,True,end,12.3161910364,54.1752963169
551,276,5,12,transit,False,start,12.3161910364,54.1752963169
552,276,5,12,transit,False,end,12.3159947433,54.1751678587
553,277,5,12,spray,True,start,12.3159947433,54.1751678587
554,277,5,12,spray,True,end,12.3159469324,54.1751667925
555,278,5,12,turn,False,start,12.3159469324,54.1751667925
556,278,5,12,turn,False,end,12.3158732422,54.1751530117
557,279,5,12,spray,True,start,12.3158732422,54.1751530117
558,279,5,12,spray,True,end,12.3160790138,54.1751576003
559,280,5,12,turn,False,start,12.3160790138,54.1751576003
560,280,5,12,turn,False,end,12.3160844475,54.1751455839
561,281,5,12,spray,True,start,12.3160844475,54.1751455839
562,281,5,12,spray,True,end,12.3158533675,54.1751404310
563,282,5,12,turn,False,start,12.3158533675,54.1751404310
564,282,5,12,turn,False,end,12.3158390533,54.1751279743
565,283,5,12,spray,True,start,12.3158390533,54.1751279743
566,283,5,12,spray,True,end,12.3160898812,54.1751335675
567,284,5,12,turn,False,start,12.3160898812,54.1751335675
568,284,5,12,turn,False,end,12.3160953150,54.1751215512
569,285,5,12,spray,True,start,12.3160953150,54.1751215512
570,285,5,12,spray,True,end,12.3158417831,54.1751158976
571,286,5,12,turn,False,start,12.3158417831,54.1751158976
572,286,5,12,turn,False,end,12.3158445129,54.1751038210
573,287,5,12,spray,True,start,12.3158445129,54.1751038210
574,287,5,12,spray,True,end,12.3161007487,54.1751095348
575,288,5,12,turn,False,start,12.3161007487,54.1751095348
576,288,5,12,turn,False,end,12.3161061824,54.1750975185
577,289,5,12,spray,True,start,12.3161061824,54.1750975185
578,289,5,12,spray,True,end,12.3158472427,54.1750917443
579,290,5,12,turn,False,start,12.3158472427,54.1750917443
580,290,5,12,turn,False,end,12.3158499724,54.1750796677
581,291,5,12,spray,True,start,12.3158499724,54.1750796677
582,291,5,12,spray,True,end,12.3160805300,54.1750848089
583,292,5,12,turn,False,start,12.3160805300,54.1750848089
584,292,5,12,turn,False,end,12.3160476305,54.1750719378
585,293,5,12,spray,True,start,12.3160476305,54.1750719378
586,293,5,12,spray,True,end,12.3158527022,54.1750675910
587,294,5,12,turn,False,start,12.3158527022,54.1750675910
588,294,5,12,turn,False,end,12.3158663425,54.1750557577
589,295,5,12,spray,True,start,12.3158663425,54.1750557577
590,295,5,12,spray,True,end,12.3160147311,54.1750590667
591,296,5,12,turn,False,start,12.3160147311,54.1750590667
592,296,5,12,turn,False,end,12.3159230859,54.1750448855
593,297,5,12,spray,True,start,12.3159230859,54.1750448855
594,297,5,12,spray,True,end,12.3158863629,54.1750440666
595,298,6,13,transit,False,start,12.3158863629,54.1750440666
596,298,6,13,transit,False,end,12.3159917771,54.1747583972
597,299,6,13,spray,True,start,12.3159917771,54.1747583972
